basin,model,feature,value,abs_normalized
Nile,Gradient Boosting,rolling_autocorr_6,0.05102949638228651,0.1930851632794947
Nile,Gradient Boosting,rolling_variance_6,0.021329678681835874,0.08070713573436405
Nile,Gradient Boosting,rolling_skew_6,0.0437980301768553,0.165722776189378
Nile,Gradient Boosting,rolling_autocorr_12,0.03153145601042531,0.1193085717837213
Nile,Gradient Boosting,rolling_variance_12,0.10711167530107353,0.4052886424688894
Nile,Gradient Boosting,rolling_skew_12,0.05715742299048767,0.21627198254271598
Nile,Gradient Boosting,month_sin,0.03803322957222371,0.14390995135410484
Nile,Gradient Boosting,month_cos,0.0024364040438373813,0.009218853917250495
Ganges / Bhramaputra Basin,Logistic Regression,anomaly_lag1,0.5249316380495013,0.5961454436724624
Ganges / Bhramaputra Basin,Logistic Regression,anomaly_lag2,-0.07927124664511188,0.09002542250513589
Ganges / Bhramaputra Basin,Logistic Regression,anomaly_lag3,-0.1460894066228701,0.1659083351322501
Ganges / Bhramaputra Basin,Logistic Regression,raw_lag1,0.5083339460102033,0.5772960587859429
Ganges / Bhramaputra Basin,Logistic Regression,bar_state_lag1,-0.880542900430037,1.0
